timestamp,nexo_price,btc_price,nexo_btc_ratio,ratio_sma,ratio_percentile,is_peak
2025-09-03 11:00:00.000000,1.26,111437.77,1.1306758920247595e-05,1.1332250410358396e-05,46.726190476190474,False
2025-09-03 12:00:00.000000,1.261,111112.0,1.1348909208726328e-05,1.1332383730421825e-05,61.607142857142854,False
2025-09-03 13:00:00.000000,1.271,111475.07,1.1401652405331522e-05,1.133303182712382e-05,72.91666666666667,False
2025-09-03 14:00:00.000000,1.27,112261.37,1.1312885278346416e-05,1.133324268073472e-05,47.916666666666664,False
2025-09-03 15:00:00.000000,1.268,112222.74,1.1298957769165144e-05,1.133310892595934e-05,44.345238095238095,False
2025-09-03 16:00:00.000000,1.268,111858.66,1.133573386271568e-05,1.1333213990106652e-05,54.464285714285715,False
2025-09-03 17:00:00.000000,1.274,112312.64,1.1343335888106628e-05,1.1333286595769658e-05,55.05952380952381,False
2025-09-03 18:00:00.000000,1.267,112000.0,1.13125e-05,1.1333095328594382e-05,48.51190476190476,False
2025-09-03 19:00:00.000000,1.269,112193.74,1.1310791493357829e-05,1.133308052819338e-05,48.51190476190476,False
2025-09-03 20:00:00.000000,1.265,112211.31,1.1273373423766285e-05,1.1333363385434514e-05,33.63095238095238,False
2025-09-03 21:00:00.000000,1.264,111989.67,1.1286755287340342e-05,1.1333512364860916e-05,38.392857142857146,False
2025-09-03 22:00:00.000000,1.268,111947.48,1.1326740003437326e-05,1.133366767415845e-05,52.083333333333336,False
2025-09-03 23:00:00.000000,1.262,111705.71,1.129754244433879e-05,1.1334041485083364e-05,43.154761904761905,False
2025-09-04 00:00:00.000000,1.264,112065.61,1.1279106944583624e-05,1.1334512140773902e-05,33.035714285714285,False
2025-09-04 01:00:00.000000,1.272,111947.48,1.1362471044457636e-05,1.1335343505778795e-05,63.98809523809524,False
2025-09-04 02:00:00.000000,1.27,111450.15,1.1395229167479811e-05,1.133622798432748e-05,70.53571428571429,False
2025-09-04 03:00:00.000000,1.261,111148.97,1.1345134372365305e-05,1.1336687973824901e-05,55.654761904761905,False
2025-09-04 04:00:00.000000,1.265,110917.45,1.1404878132340764e-05,1.133786628571509e-05,73.51190476190476,False
2025-09-04 05:00:00.000000,1.262,110653.07,1.1405015694548736e-05,1.1339031567225241e-05,73.51190476190476,False
2025-09-04 06:00:00.000000,1.255,110393.95,1.136837661846505e-05,1.1339980934738295e-05,63.98809523809524,False
2025-09-04 07:00:00.000000,1.255,110463.36,1.136123326322864e-05,1.1340618501458293e-05,60.416666666666664,False
2025-09-04 08:00:00.000000,1.255,110695.69,1.133738811330414e-05,1.1341070031742999e-05,50.29761904761905,False
2025-09-04 09:00:00.000000,1.255,110815.04,1.1325177521029636e-05,1.1341393044793786e-05,46.13095238095238,False
2025-09-04 10:00:00.000000,1.256,110628.86,1.1353276170431477e-05,1.134172811178415e-05,58.63095238095238,False
2025-09-04 11:00:00.000000,1.256,110810.0,1.1334717083295733e-05,1.1341664513018464e-05,49.107142857142854,False
2025-09-04 12:00:00.000000,1.257,110933.94,1.1331067840915052e-05,1.1341092809174192e-05,49.107142857142854,False
2025-09-04 13:00:00.000000,1.249,110464.0,1.1306851100811123e-05,1.1340975410836435e-05,40.17857142857143,False
2025-09-04 14:00:00.000000,1.255,109842.01,1.1425501044636746e-05,1.1340650861254039e-05,79.46428571428571,False
2025-09-04 15:00:00.000000,1.246,109510.31,1.1377924142484847e-05,1.1339385555285743e-05,66.96428571428571,False
2025-09-04 16:00:00.000000,1.25,109438.34,1.1421956875442373e-05,1.1338909808589378e-05,78.27380952380952,False
2025-09-04 17:00:00.000000,1.25,109786.48,1.1385737114442508e-05,1.1339154502426992e-05,67.55952380952381,False
2025-09-04 18:00:00.000000,1.255,109977.0,1.1411476945179446e-05,1.1339861573724366e-05,74.70238095238095,False
2025-09-04 19:00:00.000000,1.254,109799.99,1.1420766067465034e-05,1.1339967920318534e-05,77.67857142857143,False
2025-09-04 20:00:00.000000,1.255,110408.02,1.1366927873536722e-05,1.1339914064581488e-05,62.20238095238095,False
2025-09-04 21:00:00.000000,1.256,110500.0,1.1366515837104072e-05,1.133977244727525e-05,62.20238095238095,False
2025-09-04 22:00:00.000000,1.262,111490.73,1.1319326727881324e-05,1.1339328453739334e-05,45.535714285714285,False
2025-09-04 23:00:00.000000,1.255,110730.87,1.1333786142924733e-05,1.1338736698301752e-05,49.70238095238095,False
2025-09-05 00:00:00.000000,1.254,110451.62,1.135338712098564e-05,1.1338092695715987e-05,59.82142857142857,False
2025-09-05 01:00:00.000000,1.258,111121.51,1.1320940473181115e-05,1.1337085008310068e-05,46.13095238095238,False
2025-09-05 02:00:00.000000,1.262,111340.65,1.133458444871662e-05,1.1336118009210522e-05,50.892857142857146,False
2025-09-05 03:00:00.000000,1.263,111311.77,1.1346508999003429e-05,1.1335609281135975e-05,56.25,False
2025-09-05 04:00:00.000000,1.265,111445.0,1.1350890573825653e-05,1.1335216751382221e-05,60.416666666666664,False
2025-09-05 05:00:00.000000,1.26,111574.5,1.1292902948254305e-05,1.1334685989909239e-05,35.416666666666664,False
2025-09-05 06:00:00.000000,1.258,111911.99,1.124097605627422e-05,1.1333824240128534e-05,14.583333333333334,False
